FTNT,FortinetInc,1
BME.L.EB,B&MEuropeanValueRetailSa,6
TLW.LN,TullowOilPlc,6
WISE.L.EB,WisePlc,6
KKR,KKR&CompanyLP,11
RTX,RaytheonTechnologiesCorp,1
CCH.L.EB,Coca-ColaHbcAg,6
PSON.L.EB,PearsonPlc,6
INCY,IncyteCorp,1
PSN.L.EB,PersimmonPlc,6
SSON.LN,SmithsonInvestmentTrustPlc,6
IT,GartnerInc,1
CARR,CarrierGlobalCorp,1
GE,GeneralElectricCompany,1
LULU,LululemonAthletica,1
SOFI,SofiTechnologiesInc,1
ROKU,RokuInc,1
MCK,MckessonCorp,1
SVT.L.EB,SevernTrentPlc,6
INVEB.S.DX,InvestorAb,6
NEX.LN,NationalExpressGroupPlc,6
SBRY.L.EB,JSainsburyPlc,6
IGG.L.EB,IGGroupHoldingsPlc,6
DEMAN.C.DX,DemantA/S,6
MCHP,MicrochipTechnology,1
CSL.AX,CslLtd,6
PLD,PrologisInc,1
UPS,UnitedParcelService,1
FOUR.LN,4ImprintGroupPlc,6
NUE,NucorCorp,1
HIK.L.EB,HikmaPharmaceuticalsPlc,6
ASSAB.S.DX,AssaAbloyAb,6
ATST.LN,AllianceTrustPlc,6
EBOX.LN,TritaxEuroboxPlc,6
3LGS.LN,WisdomtreeNaturalGas3XDailyShort,6
APD,AirProductsandChemicals,1
AAL,AmericanAirlinesGp,1
XDAX.LN,XDAX,6
FDX,FedexCorp,1
CHTR,CharterCommunicationsInc,1
BK,BankofNewYorkMellonCorp,1
XYL,XylemInc,1
LAC,LithiumAmericasCorp,1
CTEC.L.EB,ConvatecGroupPlc,6
ZOO.LN,ZooDigitalGroupPlc,6
MRO.L.EB,MelroseIndustriesPlc,6
CGT.LN,CapitalGearingTrustPlc,6
BBGI.LN,BbgiGlobalInfrastructureS.A.,6
KETL.LN,StrixGroupPlc,6
HGT.LN,HgCapitalTrustPlc,6
ERICB.S.DX,TelefonaktiebolagetLmEricsson,6
TRY.LN,TRPropertyInvestmentTrustPlc,6
MNDI.L.EB,MondiPlc,6
88E.LN,88EnergyLimited,6
SGLN.LN,IsharesPhysicalGoldEtc,6
OSB.L.EB,OnesavingsBankPlc,6
AIR.FP,Airbus,6
SEIT.LN,SdclEnergyEfficiencyIncomeTrustPlc,6
SECUB.S.DX,SecuritasAb,6
RWI.LN,RenewiPlc,6
BKG.L.EB,BerkeleyGroupHoldingsPlc,6
BAX,BaxterInternationalInc,1
888.LN,888HoldingsPlc,6
TRR.LN,TridentRoyaltiesPlc,6
TEM.LN,TempletonEmergingMarketsInvestmentTrustPlc,6
COF,CapitalOneFinancialCorp,1
SKFB.S.DX,SkfAb,6
ITM.LN,ItmPowerPlc,6
SBI.LN,SourcebioInternationalPlc,6
GNC.LN,GreencoreGroupPlc,6
KLAC,KLA-TencorCorp,1
HPE,HewlettPackardEnterpriseComp,1
DDOG,DatadogIncClA,1
DSV.C.DX,DsvPanalpinaA/S,6
RH,RhCommonStock,1
HVPE.LN,HarbourvestGlobalPrivateEquityLimite,6
ACN,AccenturePlc,1
SPOT,SpotifyTechnologyS.A.,1
MUT.LN,MurrayIncomeTrustPlc,6
PH,Parker-HannifinCorp,1
APAX.LN,ApaxGlobalAlphaLimited,6
CBA.AX,CommonwealthBankofAustralia.,6
SHBA.S.DX,SvenskaHandelsbankenAb,6
AMT,AmericanTowerCorp,1
ONT.LN,OxfordNanoporeTechnologiesPlc,6
RTN.LN,RestaurantGroupPlc,6
JMG.LN,JpmorganEmergingMarketsInvestmentTrustPlc,6
0R01.LN,CitigroupOrdShs,6
JCH.LN,JpmorganClaverhouseInvestmentTrustPlc,6
WM,WasteManagement,1
PSA,PublicStorage,1
BNZL.L.EB,BunzlPlc,6
URI,UnitedRentals,1
NET,CloudflareIncClA,1
AZN,AstrazenecaPlcADR,1
ALIV.S.DX,AutolivInc,6
PSX,Phillips66,1
LEN,LennarCorp,1
JGGI.LN,JpmorganGlobalGrowth&IncomePlc,6
NXPI,NxpSemiconductors,1
ATT.LN,AllianzTechnologyTrustPlc,6
DCC.L.EB,DccPlc,6
DLG.L.EB,DirectLineInsuranceGroupPlc,6
HSY,HersheyFoodsCorp,1
INGA.NA,INGGroepN.V.,6
SOUN,SoundhoundAiIncClA,1
DAL,DeltaAirLinesInc,1
MRO,MarathonOilCorp,1
BX,BlackstoneInc,1
GOLD,BarrickGoldCorp,1
BDX,BectonDickinsonandCompany,1
ACM,AecomTechnologyCorp,1
STJ.L.EB,"STJamessPlacePlc",6
MOON.LN,MoonpigGroupPlc,6
HSV.L.EB,HomeservePlc,6
CME,CMEGroupInc,1
GPE.LN,GreatPortlandEstatesPlc,6
BNC.LN,BancoSantanderS.A.,6
GPK,GraphicPackagingHoldingCompany,1
VRTX,VertexPharmaceutic,1
BILI,BilibiliIncADR,1
CB,ChubbLtd,1
NSC,NorfolkSouthernCorp,1
PNN.L.EB,PennonGroupPlc,6
ABT,AbbottLaboratories,1
0R2F.LN,WellsFargoOrdShs,6
0QB8.LN,AsmlHoldingOrdShs,6
PAGE.LN,PagegroupPlc,6
SHEL,RoyalDutchShellPlcADR,1
TFC,TruistFinancialCorp,1
CHG.LN,ChemringGroupPlc,6
EMG.L.EB,ManGroupPlc,6
ELUXB.S.DX,ElectroluxAb,6
MQG.AX,MacquarieGroupLtd,6
SHOP.TO,ShopifyInc,6
ACSO.LN,AccessoTechnologyGroupPlc,6
TW.L.EB,TaylorWimpeyPlc,6
CORD.LN,CordiantDigitalInfrastructureLimited,6
BRWM.LN,BlackrockWorldMiningTrustPlc,6
CHWY,ChewyInc,1
MO,AltriaGroup,1
VFC,V.F.Corp,1
VWS.C.DX,VestasWindSystemsA/S,6
ETN,EatonCorp,1
SAN.FP,Sanofi,6
ESSIB.S.DX,EssityAb,6
PM,PhilipMorrisInternationalInc,1
MARA,MarathonDigitalHldgsInc,1
POLY.LN,PolymetalInternationalPlc,6
